cluster_id,severity,recommended_review_action,severity_reasons,asin,fnsku,seller_sku,source_tables_seen,rows_seen_total,product_ids,vendor_hint,product_titles,product_skus,product_upcs,product_asins,product_fnskus,product_mfg_part_numbers,product_brands,product_vendors,product_statuses,product_deleted_at,product_merged_into_ids,product_store_ids,n_distinct_titles,n_distinct_skus,n_distinct_asins,n_distinct_fnskus,n_distinct_upcs,any_merged,any_deleted,any_cross_store,any_missing,merged_into_inside_cluster,likely_same_product_hint,likely_same_product_reasons,title_similarity_max,review_notes_blank
6f6a42d054f5,high,manual_dedupe_required,three_pids,B074S97F52,X003DZ5WDZ,SMU-7910092840-VEN1,amazon_manage_fba_inventory,1,"5cf4707e-ebab-4c7c-b5e1-345fce3440f1,76f664a0-f5ee-4fb0-aea4-1169cd2f3f8a,f1a48a34-4ef4-4b4d-83c5-94283f7f8a09",Gravy Train,Gravy Train Beefy Classic Dry Dog Food 4/3.5 lb | Gravy Train Beefy Classic Dry Dog Food 4/3.5 lb | Gravy Train Dog Food Beefy Classic 4/3.5 lb,smu-7910092840-ven1 | AAA-7910092840-B074S97F52 | 06-8924-ven,079100518579 | 079100518579 | 079100928408,B074S97F52 | B074S97F52 | B074S97F52,X003DZ5WDZ |  | X0031BFML3,7910092840 | 7910092840 | DOT-7910092840,Gravy Train | Gravy Train | Gravy Train,smucker | smucker | dot,active: | active: | active:, |  | , |  | ,509ee1f6-622c-46a5-8110-7b889ba46c2c | 509ee1f6-622c-46a5-8110-7b889ba46c2c | 509ee1f6-622c-46a5-8110-7b889ba46c2c,2,3,1,2,2,false,false,false,false,false,yes_medium,"single_asin,title_similarity_1.00",1.000,
93e684ea148d,high,manual_dedupe_required,three_pids,B00S9YIQMS,X004TLO49P,B00S9YIQMS-PBUILT-FBA,amazon_manage_fba_inventory,1,"3608bb25-8f95-4582-87af-0956d6731660,4ccf8254-1022-496b-a04a-d189db399de3,5e95b509-d4ab-4071-bca8-8cece29c9945",Goo Gone,"Purpose Built - Goo Gone Adhesive Remover Spray Gel 6 - 12 Fo | Purpose Built - Goo Gone Adhesive Remover Spray Gel 6 - 12 Fo | Goo & Adhesive Remover Spray Gel, 12 oz. Trigger",B00S9YIQMS-Pbuilt-FBM | B00S9YIQMS-Pbuilt-FBA | B00S9YIQMS-VEN,070048778193 | 070048778193 | 070048778193,B00S9YIQMS | B00S9YIQMS | B00S9YIQMS, | X004TLO49P | X0040U6KVZ,Pbuilt-2096 | Pbuilt-2096 | DOTMFG-2096,Goo Gone | Goo Gone | Goo Gone,Purposebuilt | Purposebuilt | dot,active: | active: | active:, |  | , |  | ,509ee1f6-622c-46a5-8110-7b889ba46c2c | 509ee1f6-622c-46a5-8110-7b889ba46c2c | 509ee1f6-622c-46a5-8110-7b889ba46c2c,2,3,1,2,1,false,false,false,false,false,yes_medium,"single_asin,title_similarity_1.00",1.000,
9de49cff622b,high,manual_dedupe_required,"three_pids,no_title_evidence",B001ET77YI,X0033DCTL5,6-171355-VEND,amazon_amazon_fulfilled_inventory,1,"8116053f-87c3-4815-bb76-a17051ce9cec,a3afab67-4a11-49d3-b5fa-a43b4d9e0cde,db566b78-4b10-4871-ae77-3a36902e35a5",,"Dr. Bronner's Pure-Castile Liquid Soap Peppermint 4/3-32 oz | Dr. Bronner's - Pure-Castile Liquid Soap (Peppermint, 32 ounce, 2-Pack) - Made with Organic Oils, 18-in-1 Uses: Face, Body, Hair, Laundry, Pets and Dishes, Concentrated, Vegan, Non-GMO | Dr. Bronner's Pure-Castile Liquid Soap Peppermint 4/3-32 oz",12-171355-vend | PK3-B001ET77YI | 6-171355-vend,018787775325 | 018787506417 | 018787775325,B001ET77YI | B001ET77YI | B001ET77YI,X0033DE73X |  | X0033DCTL5,171355 | COSTCO-0180_3pack | 171355,Dr. Bronner's | Dr. Bronner's | Dr. Bronner's,kehe | Costco Database | kehe,active: | active: | active:, |  | , |  | ,509ee1f6-622c-46a5-8110-7b889ba46c2c | 509ee1f6-622c-46a5-8110-7b889ba46c2c | 509ee1f6-622c-46a5-8110-7b889ba46c2c,2,3,1,2,2,false,false,false,false,false,yes_medium,"single_asin,title_similarity_1.00",1.000,
ad5d73e9a249,high,manual_dedupe_required,"three_pids,no_title_evidence",B075YCKWXX,X002TPH05N,CF-36AN-AHVY,amazon_amazon_fulfilled_inventory,1,"8f86bee8-faf8-4362-a1e8-84372cdcbc52,972d09e3-4f31-44e9-bc8c-f9d123e53582,d82f8ff0-f8ac-4538-ac06-7984a8796aea",,Monin Syrup Raspberry 12/750 ml | Monin Raspberry Syrup; 750 Milileter; 1 Per Box; 12 Per Case | Monin Syrup Raspberry 12/750 ml,CF-36AN-AHVY-ven-04 | B075YCKWXX-VEN-D | CF-36AN-AHVY,10738300000000 | 10738300000000 | 10738300000000,B075YCKWXX | B075YCKWXX | B075YCKWXX,X0037SDPQT |  | X002TPH05N,M-AR040A | DOT-399135 | M-AR040A,Monin | Monin | Monin,dot | dot | dot,active: | active: | active:, |  | , |  | ,509ee1f6-622c-46a5-8110-7b889ba46c2c | 509ee1f6-622c-46a5-8110-7b889ba46c2c | 509ee1f6-622c-46a5-8110-7b889ba46c2c,2,3,1,2,1,false,false,false,false,false,yes_medium,"single_asin,title_similarity_1.00",1.000,
be5f662cecdb,high,manual_dedupe_required,"three_pids,no_title_evidence",B003QNLTN0,X002MQXDZZ,V8-MWP2-R6M4,amazon_amazon_fulfilled_inventory,1,"18a503b6-972c-49d5-a2c4-2ccc0f64e6c7,259feca3-cf07-437d-a100-26d13c89c8b2,b958b8fd-2ff7-4ed0-8a56-f3e66c0f7ef3",,"5-hour ENERGY Shot, Regular Strength, Pomegranate, 1.93 Ounce, 12 Count | 5-hour ENERGY Shot, Regular Strength, Pomegranate, 1.93 Ounce, 12 Count | 5 Hour Energy 1.93 Oz Pomegranite",X002MQXDZZ | B003QNLTN0-12ct-12-23 | B003QNLTN0-VEN, | 719410800246 | 719410800123,B003QNLTN0 | B003QNLTN0 | B003QNLTN0,X002MQXDZZ |  | , | COSTCO-0015_12pack | 353018,5-hour ENERGY | 5-hour ENERGY | 5-hour ENERGY,Living Essential 5 Hour | Costco Database | 7 Stars Brand,active: | active: | active:, |  | , |  | ,509ee1f6-622c-46a5-8110-7b889ba46c2c | 509ee1f6-622c-46a5-8110-7b889ba46c2c | 509ee1f6-622c-46a5-8110-7b889ba46c2c,2,3,1,1,2,false,false,false,false,false,yes_medium,"single_asin,title_similarity_1.00",1.000,
c27c29269e86,high,manual_dedupe_required,"three_pids,no_title_evidence",B01D58UJM2,X003VKXWUR,B01M59WFSU-VEN,amazon_amazon_fulfilled_inventory,1,"221aac83-2183-4b86-b9d5-a3981178858b,af8c7f15-0c07-4076-9742-51fbeb45250a,cb5c4ed4-9d9d-483f-9cd2-03f306561dfb",,Little Tree 1 Ct Cherry Blossom Honey | Little Trees Air Freshener Cherry Blossom Honey | Little Trees Car Air Freshener Cherry Blossom Honey,B01D58UJM2-VEN | B01D58UJM2-VEN3 | B01M59WFSU-VEN,076171104762 |  | ,B01D58UJM2 | B01D58UJM2 | B01M59WFSU, | X003V7ZIKH | X003VKXWUR,10476 | LTAF-CHRRYBLSSMHNY | LTAF-CHRRYBLSSMHNY,LITTLE TREES | LITTLE TREES | ,7 Stars Brand | Master B | Master B,active: | active: | active:, |  | , |  | ,509ee1f6-622c-46a5-8110-7b889ba46c2c | 509ee1f6-622c-46a5-8110-7b889ba46c2c | 509ee1f6-622c-46a5-8110-7b889ba46c2c,3,3,2,2,1,false,false,false,false,false,uncertain,"insufficient_evidence,title_similarity_0.38",0.375,
c555c28ec0ea,high,manual_dedupe_required,"three_pids,no_title_evidence",B074S97F52,X0031BFML3,06-8924-VEN,amazon_amazon_fulfilled_inventory,1,"5cf4707e-ebab-4c7c-b5e1-345fce3440f1,76f664a0-f5ee-4fb0-aea4-1169cd2f3f8a,f1a48a34-4ef4-4b4d-83c5-94283f7f8a09",,Gravy Train Beefy Classic Dry Dog Food 4/3.5 lb | Gravy Train Beefy Classic Dry Dog Food 4/3.5 lb | Gravy Train Dog Food Beefy Classic 4/3.5 lb,smu-7910092840-ven1 | AAA-7910092840-B074S97F52 | 06-8924-ven,079100518579 | 079100518579 | 079100928408,B074S97F52 | B074S97F52 | B074S97F52,X003DZ5WDZ |  | X0031BFML3,7910092840 | 7910092840 | DOT-7910092840,Gravy Train | Gravy Train | Gravy Train,smucker | smucker | dot,active: | active: | active:, |  | , |  | ,509ee1f6-622c-46a5-8110-7b889ba46c2c | 509ee1f6-622c-46a5-8110-7b889ba46c2c | 509ee1f6-622c-46a5-8110-7b889ba46c2c,2,3,1,2,2,false,false,false,false,false,yes_medium,"single_asin,title_similarity_1.00",1.000,
cad6e44c80c1,high,manual_dedupe_required,"three_pids,no_title_evidence",B0091G4RQM,X003W4VJLB,2024NOV16-B0091G4RQM,amazon_amazon_fulfilled_inventory,1,"56b069a6-9f0b-444a-9c75-0d8deb745a17,5f83badc-38bd-462f-a6ed-a2b4b582d6e8,cd2e4f55-3899-4a74-a9a3-16e7b50d068d",,Monin Syrup Sugar Free Vanilla 12/750 ml | Monin Sugar-Free Vanilla Syrup; 750 Milileter; 12 Per Case | Monin Syrup Sugar Free Vanilla 12/750 ml,5Q-C8GP-40H1-ven-04 | B0091G4RQM-VEN-D | 5Q-C8GP-40H1,10738300000000 | 10738300000000 | 10738300000000,B0091G4RQM | B0091G4RQM | B0091G4RQM,X0037S67VT |  | X001Z45Z83,M-AS045A | DOT-399150 | M-AS045A,Monin | Monin | Monin,dot | dot | dot,active: | active: | active:, |  | , |  | ,509ee1f6-622c-46a5-8110-7b889ba46c2c | 509ee1f6-622c-46a5-8110-7b889ba46c2c | 509ee1f6-622c-46a5-8110-7b889ba46c2c,2,3,1,2,1,false,false,false,false,false,yes_medium,"single_asin,title_similarity_1.00",1.000,
127a173fd464,high,manual_dedupe_required,two_pids_multi_table,B00V0PVSDM,X004KH2YJZ,XA-WA1W-IQ9Z,"amazon_amazon_fulfilled_inventory,amazon_manage_fba_inventory,amazon_fba_inventory",3,"42c29b0b-06c8-4bbf-bed6-a404e18fd844,92f01c6e-b478-4888-b2dd-b400b3348038",Gustaf's,Gustaf's Licorice Cats - Bags 12/5.2oz | Gustaf's Double Salt Licorice - Bags 12/5.29oz,B00V0PVSDM-VEN | B00V0PVSDM-VEN1,086232319332 | 086232319431,B00V0PVSDM | B00V0PVSDM,X003UM9QI3 | X003WIDIOX,31933 | 31943,Gustaf's | Gustaf's,Verburg | Verburg,active: | active:, | , | ,509ee1f6-622c-46a5-8110-7b889ba46c2c | 509ee1f6-622c-46a5-8110-7b889ba46c2c,2,2,1,2,2,false,false,false,false,false,uncertain,"insufficient_evidence,title_similarity_0.08",0.083,
4dc14ba577ba,high,manual_dedupe_required,two_pids_multi_table,B092MT4FDS,X003T17BD7,B092MT4FDS-BOB-VEN,"amazon_amazon_fulfilled_inventory,amazon_manage_fba_inventory,amazon_fba_inventory",3,"b7146df2-ba6c-40d8-b5ec-884fcb78ad34,b8c11197-feca-4397-9990-13f9ef062055",Bob's Red Mill,Bobs Red Mill Bran Wheat 4/16 OZ | Bobs Red Mill Wheat Bran 4/16 Oz,keh-00355699-ven1 | B092MT4FDS-BOB-VEN,039978113214 | 039978113214,B092MT4FDS | B092MT4FDS,X003B9QY7B | X003T17BD7,keh-00355699 | P101430,Bob's Red Mill | Bob's Red Mill,kehe | Bobs Red Mill,active: | active:, | , | ,509ee1f6-622c-46a5-8110-7b889ba46c2c | 509ee1f6-622c-46a5-8110-7b889ba46c2c,2,2,1,2,1,false,false,false,false,false,uncertain,"insufficient_evidence,title_similarity_0.20",0.200,
ee55db9589c4,high,manual_dedupe_required,two_pids_multi_table,B08SRCR2X9,X003T1G6MJ,B08SRCR2X9-BOB-VEN,"amazon_amazon_fulfilled_inventory,amazon_manage_fba_inventory,amazon_fba_inventory",3,"534f3514-265a-4325-a19c-14504056d1b8,bbbca668-756d-4be6-a14f-27abeeebf2da",Bob's Red Mill,Bobs Red Mill Coconut Flakes 4/10 OZ | Bobs Red Mill Unsweetened Coconut Flakes 4/10 Oz,keh-00316931-ven | B08SRCR2X9-BOB-VEN,039978035813 | 039978035813,B08SRCR2X9 | B08SRCR2X9,X003BA2C7B | X003T1G6MJ,keh-00316931 | P101055,Bob's Red Mill | Bob's Red Mill,kehe | Bobs Red Mill,active: | active:, | , | ,509ee1f6-622c-46a5-8110-7b889ba46c2c | 509ee1f6-622c-46a5-8110-7b889ba46c2c,2,2,1,2,1,false,false,false,false,false,uncertain,"insufficient_evidence,title_similarity_0.44",0.444,
02b60c3f0f07,high,manual_dedupe_required,two_pids_multi_table,B004WFDUII,X002P0QIMX,P4-5J33-OXB5,"amazon_manage_fba_inventory,amazon_fba_inventory",2,"6e82e8d4-a772-40d3-98e7-7d3af1b5430a,d3c13b06-de46-42e2-bee8-8ad1c74d14f2",Neutrogena Rainbath,"Pending Details (B004WFDUII) | Neutrogena Rainbath Shower & Bath Gel- 40oz, 1count",2U-HMBG-H4OF | AAA-414510-B004WFDUII, | 070501041451,B004WFDUII | B004WFDUII, | ,1654375 | COSTCO-0489,Neutrogena | Neutrogena,Costco Database | Costco Database,active: | active:, | , | ,509ee1f6-622c-46a5-8110-7b889ba46c2c | 509ee1f6-622c-46a5-8110-7b889ba46c2c,2,2,1,0,1,false,false,false,false,false,uncertain,insufficient_evidence,0.000,
0e5f43f741a0,high,manual_dedupe_required,two_pids_multi_table,B0033YY3WG,X004V0R11H,B0033YY3WG-VEN,"amazon_manage_fba_inventory,amazon_fba_inventory",2,"c97f1064-6d62-4131-8da5-2147453ab465,cd465bef-91ba-43a6-8202-92b0cf98501d",Nintendo Question,"Boston America Nintendo ? Question Mark Box | QUESTION MARK ""?"" BOX - PACKED IN 12'S",06-17254-ven | B0033YY3WG-VEN, | ,B0033YY3WG | B0033YY3WG,X0038B7YP3 | X004V0R11H,BA-17254 | 17254,Boston America Corp. | Boston America Corp.,Boston America | Boston America,active: | active:, | , | ,509ee1f6-622c-46a5-8110-7b889ba46c2c | 509ee1f6-622c-46a5-8110-7b889ba46c2c,2,2,1,2,0,false,false,false,false,false,uncertain,"insufficient_evidence,title_similarity_0.13",0.125,
185c5f95af3b,high,manual_dedupe_required,two_pids_multi_table,B007BOEI88,X003VTDP0Z,B007BOEI88-VEN,"amazon_amazon_fulfilled_inventory,amazon_manage_fba_inventory",2,"5c564aef-6e66-4af0-bc6e-fb1709588f38,b856e2f7-ab9b-46e8-9cc6-7e85af7fcd49",Weiman Stainless,Stainless Steel Cleaner & Polish-12 oz.Trigger | Purpose Built - Weiman Products Stainless Steel Clean & Polish 6 - 12 Fo,B007BOEI88-VEN-D | B007BOEI88-VEN,041598000768 | 041598000768,B007BOEI88 | B007BOEI88,X003WO4OTZ | X003VTDP0Z,725564 | Pbuilt-76A,Weiman | Weiman,dot | Purposebuilt,active: | active:, | , | ,509ee1f6-622c-46a5-8110-7b889ba46c2c | 509ee1f6-622c-46a5-8110-7b889ba46c2c,2,2,1,2,1,false,false,false,false,false,uncertain,insufficient_evidence,0.000,
2198a00af351,high,manual_dedupe_required,two_pids_multi_table,B007IEEP7K,X004V0R13F,B007IEEP7K-VEN,"amazon_manage_fba_inventory,amazon_fba_inventory",2,"86f3fea0-4df3-4453-b753-bba0187ec6a9,ccfa8ba1-e9e8-42b2-ac47-5f1abc367b0d",Boston America,MEMORY MINTS FOR SENIOR MOMENTS - PACKED IN 18'S | Boston America Fun Mints Memory,B007IEEP7K-VEN | 06-16020-ven, | ,B007IEEP7K | B007IEEP7K,X004V0R13F | X0038B7YPN,1602 | BA-16020,Boston America Corp. | Boston America Corp.,Boston America | Boston America,active: | active:, | , | ,509ee1f6-622c-46a5-8110-7b889ba46c2c | 509ee1f6-622c-46a5-8110-7b889ba46c2c,2,2,1,2,0,false,false,false,false,false,uncertain,insufficient_evidence,0.000,
269dbde10710,high,manual_dedupe_required,two_pids_multi_table,B00BAVLSHM,X0036UHPE1,PH-W40O-GFFV,"amazon_manage_fba_inventory,amazon_fba_inventory",2,"02e1e703-9855-4352-9363-ebc6d1fcd002,a9c984a3-ea4b-4dd3-a875-6da5a3975ed8",Neutrogena Rainbath,"Neutrogena Rainbath Refreshing Shower and Bath Gel 40 Oz Bottle, Pack of 2 | B005ECO7W6",4Q-DWPP-G34G | 1031697920,070501041451 | 070501103241,B00BAVLSHM | B00BAVLSHM, | ,COSTCO-0489 | 1654375,Neutrogena | Neutrogena,Costco Database | Costco Database,active: | active:, | , | ,509ee1f6-622c-46a5-8110-7b889ba46c2c | 509ee1f6-622c-46a5-8110-7b889ba46c2c,2,2,1,0,2,false,false,false,false,false,uncertain,insufficient_evidence,0.000,
466813384f34,high,manual_dedupe_required,two_pids_multi_table,B088KR43RM,X004JUVL47,TK-L2JJ-QIRX,"amazon_manage_fba_inventory,amazon_fba_inventory",2,"8665889e-ae02-47cd-9e74-b4156fc73be5,fe99a598-e68b-4af5-9c5f-8496a9cf4ead",Boston America,Boston America Dungeons & Dragons D20 +1 Cherry Potion Tin | D20 +1 CHERRY POTION TIN - PACKED IN 12'S,06-17567-ven | B088KR43RM-VEN, | ,B088KR43RM | B088KR43RM,X0038B7XDB | X004V0NGEN,BA-17567 | 17567,Boston America | Boston America,Boston America | Boston America,active: | active:, | , | ,509ee1f6-622c-46a5-8110-7b889ba46c2c | 509ee1f6-622c-46a5-8110-7b889ba46c2c,2,2,1,2,0,false,false,false,false,false,uncertain,"insufficient_evidence,title_similarity_0.27",0.273,
5119b4a8ffaa,high,manual_dedupe_required,two_pids_multi_table,B083KBRFLT,X003T1GK07,B083KBRFLT-BOB-VEN,"amazon_manage_fba_inventory,amazon_fba_inventory",2,"3997489f-4332-4ca3-b3b2-151a0ecdcc3e,730d0865-d308-4c2a-abaf-45b26501cb78",Bob's Red Mill,Bobs Red Mill Flour Millet 4/20 OZ | Bobs Red Mill GF Millet Flour 4/20 Oz,keh-00348619-ven1 | B083KBRFLT-BOB-VEN,039978113108 | 039978113108,B083KBRFLT | B083KBRFLT,X003B9M2UT | X003T1GK07,keh-00348619 | P101186,Bob's Red Mill | Bob's Red Mill,kehe | Bobs Red Mill,active: | active:, | , | ,509ee1f6-622c-46a5-8110-7b889ba46c2c | 509ee1f6-622c-46a5-8110-7b889ba46c2c,2,2,1,2,1,false,false,false,false,false,uncertain,"insufficient_evidence,title_similarity_0.18",0.182,
5c0573e3cb3c,high,manual_dedupe_required,two_pids_multi_table,B092MT4FDS,X003B9QY7B,KEH-00355699-VEN1,"amazon_amazon_fulfilled_inventory,amazon_fba_inventory",2,"b7146df2-ba6c-40d8-b5ec-884fcb78ad34,b8c11197-feca-4397-9990-13f9ef062055",Bob's Red Mill,Bobs Red Mill Bran Wheat 4/16 OZ | Bobs Red Mill Wheat Bran 4/16 Oz,keh-00355699-ven1 | B092MT4FDS-BOB-VEN,039978113214 | 039978113214,B092MT4FDS | B092MT4FDS,X003B9QY7B | X003T17BD7,keh-00355699 | P101430,Bob's Red Mill | Bob's Red Mill,kehe | Bobs Red Mill,active: | active:, | , | ,509ee1f6-622c-46a5-8110-7b889ba46c2c | 509ee1f6-622c-46a5-8110-7b889ba46c2c,2,2,1,2,1,false,false,false,false,false,uncertain,"insufficient_evidence,title_similarity_0.20",0.200,
5e6cde4736c6,high,manual_dedupe_required,two_pids_multi_table,B092JSHQH7,X003T17BGT,B092JSHQH7-BOB-VEN,"amazon_manage_fba_inventory,amazon_fba_inventory",2,"8516ccc2-9dd5-4736-920e-ebe83bd3ff80,e471da8d-6a58-45a6-9d3e-a8ba48938a90",Bob's Red Mill,Bobs Red Mill GF Og Creamy Buckwheat Cereal 4/18 Oz | Bobs Red Mill Cereal Bkwht Crmy Org Hot 4/18 OZ,B092JSHQH7-BOB-VEN | keh-00356459-ven3,039978111135 | 039978111135,B092JSHQH7 | B092JSHQH7,X003T17BGT | X003B9M2LN,P101037 | keh-00356459,Bob's Red Mill | Bob's Red Mill,Bobs Red Mill | kehe,active: | active:, | , | ,509ee1f6-622c-46a5-8110-7b889ba46c2c | 509ee1f6-622c-46a5-8110-7b889ba46c2c,2,2,1,2,1,false,false,false,false,false,uncertain,"insufficient_evidence,title_similarity_0.13",0.125,
695b54802e22,high,manual_dedupe_required,two_pids_multi_table,B07C8NTWHD,X004X513KZ,B07C8NTWHD-VEN,"amazon_manage_fba_inventory,amazon_fba_inventory",2,"131c7d38-849e-43d8-a543-551275c054f7,91e09e71-3aa0-4698-93d9-f05eab090255",Bob Ross,Boston America Bob Ross Happy Little Tree Mints | HAPPY LITTLE TREE MINTS - PACKED IN 18'S,06-17495-ven | B07C8NTWHD-VEN, | ,B07C8NTWHD | B07C8NTWHD,X0038B2M4V | ,BA-17495 | 17495,Bob Ross | Bob Ross,Boston America | Boston America,active: | active:, | , | ,509ee1f6-622c-46a5-8110-7b889ba46c2c | 509ee1f6-622c-46a5-8110-7b889ba46c2c,2,2,1,1,0,false,false,false,false,false,uncertain,"insufficient_evidence,title_similarity_0.20",0.200,
70d573c79e91,high,manual_dedupe_required,two_pids_multi_table,B097HV9NX4,X003T1G7KF,B097HV9NX4-BOB-VEN,"amazon_manage_fba_inventory,amazon_fba_inventory",2,"b8f2e2da-8cc8-405c-958a-6bc86511b45d,bc9a89a6-e1ff-46a1-b05b-77546cb3b24a",Bob's Red Mill,Bobs Red Mill GF Millet Flour 4/20 Oz | Bobs Red Mill Flour Millet 4/20 OZ,B097HV9NX4-BOB-VEN | keh-00348619-ven2,039978113108 | 039978113108,B097HV9NX4 | B097HV9NX4,X003T1G7KF | X003B9QY71,P101186 | keh-00348619, | ,Bobs Red Mill | kehe,active: | active:, | , | ,509ee1f6-622c-46a5-8110-7b889ba46c2c | 509ee1f6-622c-46a5-8110-7b889ba46c2c,2,2,1,2,1,false,false,false,false,false,uncertain,"insufficient_evidence,title_similarity_0.18",0.182,
7ff582d4ffb7,high,manual_dedupe_required,two_pids_multi_table,B08W9JRV8D,X003XCH8PX,B08W9JRV8D-P101438_2PACK,"amazon_manage_fba_inventory,amazon_fba_inventory",2,"467a132f-18fc-4a67-8bcc-8823bd200d15,69b75f5d-f888-4533-862c-719f37dc422d",Bob's Red Mill,Bobs Red Mill GF Active Dry Yeast 5/8 Oz | Bobs Red Mill Yeast Active Dry 5/8 OZ,B08W9JRV8D-BOB-VEN | keh-00316949-ven,039978045010 | 039978045010,B08W9JRV8D | B08W9JRV8D,X003T1C0YR | X003B9QYDP,P101438 | keh-00316949,Bob's Red Mill | Bob's Red Mill,Bobs Red Mill | kehe,active: | active:, | , | ,509ee1f6-622c-46a5-8110-7b889ba46c2c | 509ee1f6-622c-46a5-8110-7b889ba46c2c,2,2,1,2,1,false,false,false,false,false,uncertain,"insufficient_evidence,title_similarity_0.15",0.154,
9c03f6a52d7c,high,manual_dedupe_required,two_pids_multi_table,B098KH3CHV,X004V0NNXR,B098KH3CHV-VEN,"amazon_manage_fba_inventory,amazon_fba_inventory",2,"28c23119-46a7-4381-b4f5-ff62f26b1484,bd015cce-51ea-44f4-882d-7c5e32761bb6",Boston America,SENZU BEANS CLOTH BAGS - PACKED IN 18'S | Boston America Dragon Ball Z Senzu Beans Cloth Bags,B098KH3CHV-VEN | 06-17609-ven, | ,B098KH3CHV | B098KH3CHV,X004V0NNXR | X0038B2M73,17609 | BA-17609,Boston America Corp. | Boston America Corp.,Boston America | Boston America,active: | active:, | , | ,509ee1f6-622c-46a5-8110-7b889ba46c2c | 509ee1f6-622c-46a5-8110-7b889ba46c2c,2,2,1,2,0,false,false,false,false,false,uncertain,"insufficient_evidence,title_similarity_0.18",0.182,
a06acbd61fd0,high,manual_dedupe_required,two_pids_multi_table,B092MSZQ7N,X003T1C321,B092MSZQ7N-BOB-VEN,"amazon_manage_fba_inventory,amazon_fba_inventory",2,"a6dfc9c4-6224-4041-9240-64764bd608bf,ec47a286-0ac6-433e-b14a-bc7b29e3f7c1",Bob's Red Mill,Bobs Red Mill Wheat Bran 4/16 Oz | Bobs Red Mill Bran Wheat 4/16 OZ,B092MSZQ7N-BOB-VEN | keh-00355699-ven2,039978113214 | 039978113214,B092MSZQ7N | B092MSZQ7N,X003T1C321 | X003B9LZ25,P101430 | keh-00355699,Bob's Red Mill | Bob's Red Mill,Bobs Red Mill | kehe,active: | active:, | , | ,509ee1f6-622c-46a5-8110-7b889ba46c2c | 509ee1f6-622c-46a5-8110-7b889ba46c2c,2,2,1,2,1,false,false,false,false,false,uncertain,"insufficient_evidence,title_similarity_0.20",0.200,
af1dd9e33f01,high,manual_dedupe_required,two_pids_multi_table,B09RG1BW7B,X003ZY4VAT,B08HJJ12HH-VEN,"amazon_manage_fba_inventory,amazon_fba_inventory",2,"4caa32e7-cf99-4c38-a16e-73472b40eaa1,f7970aaa-f2f0-4984-8e31-4ff5ce484bc2",Almased,Almased Original Protein Powder 6/17.6 oz | Almased Original Protein Powder 6/17.6 oz,06-25872-ven2 | B08HJJ12HH-VEN,688449258727 | 688449258727,B09RG1BW7B | B08HJJ12HH,X0038WQSOF | X003ZY4VAT,11000 | 11000,Almased | ,Almased | Almased,active: | active:, | , | ,509ee1f6-622c-46a5-8110-7b889ba46c2c | 509ee1f6-622c-46a5-8110-7b889ba46c2c,1,2,2,2,1,false,false,false,false,false,uncertain,"insufficient_evidence,title_similarity_1.00",1.000,
b3739b7ed086,high,manual_dedupe_required,two_pids_multi_table,B00MFC9HNW,X003XCP9ZT,B00MFC9HNW-P101960,"amazon_manage_fba_inventory,amazon_fba_inventory",2,"33d39442-931f-44e5-9c35-769c75e09403,fd5c6d4d-b52a-48c7-ad84-6bbaf96b1bab",Bob's Red Mill,Bobs Red Mill Oats Rolled Old Fshnd Org 4/16 OZ | Bobs Red Mill OG Regular Rolled Oats 4/16 Oz,keh-00322431-ven | B00MFC9HNW-BOB-VEN,039978039521 | 039978039521,B00MFC9HNW | B00MFC9HNW,X003B9LYX5 | X003T1C2TF,keh-00322431 | P101960,Bob's Red Mill | Bob's Red Mill,kehe | Bobs Red Mill,active: | active:, | , | ,509ee1f6-622c-46a5-8110-7b889ba46c2c | 509ee1f6-622c-46a5-8110-7b889ba46c2c,2,2,1,2,1,false,false,false,false,false,uncertain,"insufficient_evidence,title_similarity_0.13",0.133,
b769c0b6acb0,high,manual_dedupe_required,two_pids_multi_table,B01LX73VAM,X003H4OXM3,KEH-00125129-VEN,"amazon_manage_fba_inventory,amazon_fba_inventory",2,"225373e2-0dd4-40b3-bf5f-82daa252a514,b36a9aa0-2735-4b5b-82de-0748024c3f29",GRINGO BANDITO,Gringo Bandito 12/5 oz | HOT SAUCE GREEN,keh-00125129-ven | B01LX73VAM-VEN-K2,794171151530 | ,B01LX73VAM | B01LX73VAM,X003H4OXM3 | X003WTK75Z,keh-00125129 | kehe-00125129,Gringo Bandito | Gringo Bandito,kehe | kehe,active: | active:, | , | ,509ee1f6-622c-46a5-8110-7b889ba46c2c | 509ee1f6-622c-46a5-8110-7b889ba46c2c,2,2,1,2,1,false,false,false,false,false,uncertain,insufficient_evidence,0.000,
