cluster_id,product_id,evidence_row_count,titles_seen,source_tables_seen,asin_seen,fnsku_seen,seller_sku_seen,note
7ff582d4ffb7,467a132f-18fc-4a67-8bcc-8823bd200d15,2,Bob's Red Mill Active Dry Yeast (8 Ounce (Pack of 2),"amazon_manage_fba_inventory,amazon_fba_inventory",B08W9JRV8D,X003XCH8PX,B08W9JRV8D-P101438_2PACK,product canonical fields not available in offline mode; rerun with --enrich-products to fetch products.title/sku/upc
7ff582d4ffb7,69b75f5d-f888-4533-862c-719f37dc422d,2,Bob's Red Mill Active Dry Yeast (8 Ounce (Pack of 2),"amazon_manage_fba_inventory,amazon_fba_inventory",B08W9JRV8D,X003XCH8PX,B08W9JRV8D-P101438_2PACK,product canonical fields not available in offline mode; rerun with --enrich-products to fetch products.title/sku/upc
9c03f6a52d7c,28c23119-46a7-4381-b4f5-ff62f26b1484,2,"Boston America Dragonball Z Senzu Beans Candy 1 Collectible Korin Drawstring Bag Sour Green Apple Flavored Candy Green, Brown 2 Ounce (Pack of 1)","amazon_manage_fba_inventory,amazon_fba_inventory",B098KH3CHV,X004V0NNXR,B098KH3CHV-VEN,product canonical fields not available in offline mode; rerun with --enrich-products to fetch products.title/sku/upc
9c03f6a52d7c,bd015cce-51ea-44f4-882d-7c5e32761bb6,2,"Boston America Dragonball Z Senzu Beans Candy 1 Collectible Korin Drawstring Bag Sour Green Apple Flavored Candy Green, Brown 2 Ounce (Pack of 1)","amazon_manage_fba_inventory,amazon_fba_inventory",B098KH3CHV,X004V0NNXR,B098KH3CHV-VEN,product canonical fields not available in offline mode; rerun with --enrich-products to fetch products.title/sku/upc
a06acbd61fd0,a6dfc9c4-6224-4041-9240-64764bd608bf,2,"Bob's Red Mill High Fiber Wheat Bran, 16 OZ (Pack of 2)","amazon_manage_fba_inventory,amazon_fba_inventory",B092MSZQ7N,X003T1C321,B092MSZQ7N-BOB-VEN,product canonical fields not available in offline mode; rerun with --enrich-products to fetch products.title/sku/upc
a06acbd61fd0,ec47a286-0ac6-433e-b14a-bc7b29e3f7c1,2,"Bob's Red Mill High Fiber Wheat Bran, 16 OZ (Pack of 2)","amazon_manage_fba_inventory,amazon_fba_inventory",B092MSZQ7N,X003T1C321,B092MSZQ7N-BOB-VEN,product canonical fields not available in offline mode; rerun with --enrich-products to fetch products.title/sku/upc
af1dd9e33f01,4caa32e7-cf99-4c38-a16e-73472b40eaa1,2,Almased Meal Replacement Shake - Low-Glycemic High Plant Base Protein Powder- Nutritional Weight Health Support Supplement - Original Flavor - 17.6 oz,"amazon_manage_fba_inventory,amazon_fba_inventory",B09RG1BW7B,X003ZY4VAT,B08HJJ12HH-VEN,product canonical fields not available in offline mode; rerun with --enrich-products to fetch products.title/sku/upc
af1dd9e33f01,f7970aaa-f2f0-4984-8e31-4ff5ce484bc2,2,Almased Meal Replacement Shake - Low-Glycemic High Plant Base Protein Powder- Nutritional Weight Health Support Supplement - Original Flavor - 17.6 oz,"amazon_manage_fba_inventory,amazon_fba_inventory",B09RG1BW7B,X003ZY4VAT,B08HJJ12HH-VEN,product canonical fields not available in offline mode; rerun with --enrich-products to fetch products.title/sku/upc
b3739b7ed086,33d39442-931f-44e5-9c35-769c75e09403,2,"Bob's Red Mill Organic Oats Rolled Regular, 16 Ounce","amazon_manage_fba_inventory,amazon_fba_inventory",B00MFC9HNW,X003XCP9ZT,B00MFC9HNW-P101960,product canonical fields not available in offline mode; rerun with --enrich-products to fetch products.title/sku/upc
b3739b7ed086,fd5c6d4d-b52a-48c7-ad84-6bbaf96b1bab,2,"Bob's Red Mill Organic Oats Rolled Regular, 16 Ounce","amazon_manage_fba_inventory,amazon_fba_inventory",B00MFC9HNW,X003XCP9ZT,B00MFC9HNW-P101960,product canonical fields not available in offline mode; rerun with --enrich-products to fetch products.title/sku/upc
b769c0b6acb0,225373e2-0dd4-40b3-bf5f-82daa252a514,2,"GRINGO BANDITO Green Hot Sauce, 5 FZ","amazon_manage_fba_inventory,amazon_fba_inventory",B01LX73VAM,X003H4OXM3,KEH-00125129-VEN,product canonical fields not available in offline mode; rerun with --enrich-products to fetch products.title/sku/upc
b769c0b6acb0,b36a9aa0-2735-4b5b-82de-0748024c3f29,2,"GRINGO BANDITO Green Hot Sauce, 5 FZ","amazon_manage_fba_inventory,amazon_fba_inventory",B01LX73VAM,X003H4OXM3,KEH-00125129-VEN,product canonical fields not available in offline mode; rerun with --enrich-products to fetch products.title/sku/upc
c75f4f38b88d,5de42e3d-02e2-452b-b019-116545cc4783,2,"Bob's Red Mill Brown Rice Flour, 24oz (Pack of 1) - Non GMO, Whole Grain, Vegan, Kosher","amazon_manage_fba_inventory,amazon_fba_inventory",B07VC9NC6C,X004X6Y9A5,LZ-0UWS-ODA8,product canonical fields not available in offline mode; rerun with --enrich-products to fetch products.title/sku/upc
c75f4f38b88d,f1460a51-17f1-4d33-b299-431a3e86e829,2,"Bob's Red Mill Brown Rice Flour, 24oz (Pack of 1) - Non GMO, Whole Grain, Vegan, Kosher","amazon_manage_fba_inventory,amazon_fba_inventory",B07VC9NC6C,X004X6Y9A5,LZ-0UWS-ODA8,product canonical fields not available in offline mode; rerun with --enrich-products to fetch products.title/sku/upc
d9bc86f1b6f0,3a467bc7-6f7e-4c9b-af70-1dae8a80e628,2,Gillette Sensor2 Plus Disposable Razor (52 Pack),"amazon_manage_fba_inventory,amazon_fba_inventory",B07C3CRB4S,X004LLJMN1,2H-7ZAX-Z2IP,product canonical fields not available in offline mode; rerun with --enrich-products to fetch products.title/sku/upc
d9bc86f1b6f0,f09d5b7f-a5ac-4e86-9f01-047ddfdab488,2,Gillette Sensor2 Plus Disposable Razor (52 Pack),"amazon_manage_fba_inventory,amazon_fba_inventory",B07C3CRB4S,X004LLJMN1,2H-7ZAX-Z2IP,product canonical fields not available in offline mode; rerun with --enrich-products to fetch products.title/sku/upc
f8646077bc30,8cd16089-10ba-4469-b661-15cfe1841661,2,"Bob's Red Mill Artisan Bread Flour, 80 Ounces","amazon_manage_fba_inventory,amazon_fba_inventory",B019IKHF3M,X003B9M2R7,KEH-00726190-VEN1,product canonical fields not available in offline mode; rerun with --enrich-products to fetch products.title/sku/upc
f8646077bc30,9e3979e0-8591-4b16-9366-80b3315bd52b,2,"Bob's Red Mill Artisan Bread Flour, 80 Ounces","amazon_manage_fba_inventory,amazon_fba_inventory",B019IKHF3M,X003B9M2R7,KEH-00726190-VEN1,product canonical fields not available in offline mode; rerun with --enrich-products to fetch products.title/sku/upc
001ec43c82af,17a5169f-aa37-40ec-a9fb-39bcf2eb5eaa,1,The Golden Girls Stay Golden Mints in Set of 3 Collectible Tins!,amazon_fba_inventory,B08KYM2XPZ,X004V0R14J,B08KYM2XPZ-VEN,product canonical fields not available in offline mode; rerun with --enrich-products to fetch products.title/sku/upc
001ec43c82af,f43c093f-4e07-4495-ac62-cb449b56a0e2,1,The Golden Girls Stay Golden Mints in Set of 3 Collectible Tins!,amazon_fba_inventory,B08KYM2XPZ,X004V0R14J,B08KYM2XPZ-VEN,product canonical fields not available in offline mode; rerun with --enrich-products to fetch products.title/sku/upc
04e17752ee0d,330455db-2134-4689-a59c-f5b224141b27,1,,amazon_amazon_fulfilled_inventory,B0011BPMUK,X001Y59SBX,IE-KGU8-RREW,product canonical fields not available in offline mode; rerun with --enrich-products to fetch products.title/sku/upc
04e17752ee0d,996bd4a0-a7cc-446e-819e-097dbf7a9b3b,1,,amazon_amazon_fulfilled_inventory,B0011BPMUK,X001Y59SBX,IE-KGU8-RREW,product canonical fields not available in offline mode; rerun with --enrich-products to fetch products.title/sku/upc
05e037994f08,44a8401c-7c0e-48f1-bc8a-b28f4f7f76b0,1,,amazon_amazon_fulfilled_inventory,B07HHF2QT2,X0032NV5AH,SANDERS MILK CHOCOLATE,product canonical fields not available in offline mode; rerun with --enrich-products to fetch products.title/sku/upc
05e037994f08,cf48277c-8a1c-42a0-bbb3-d8b11ee3efcb,1,,amazon_amazon_fulfilled_inventory,B07HHF2QT2,X0032NV5AH,SANDERS MILK CHOCOLATE,product canonical fields not available in offline mode; rerun with --enrich-products to fetch products.title/sku/upc
0bc384c89c2e,7a1c2c96-8448-406e-aad4-bb8061db5c21,1,,amazon_amazon_fulfilled_inventory,B08141WSJ1,X004B2DCBD,AMZN.GR.B08141WSJ1-VEN-WP2OXYCKLLRSFJ-PO,product canonical fields not available in offline mode; rerun with --enrich-products to fetch products.title/sku/upc
0bc384c89c2e,97fde81a-a19d-43dc-a047-190e54484224,1,,amazon_amazon_fulfilled_inventory,B08141WSJ1,X004B2DCBD,AMZN.GR.B08141WSJ1-VEN-WP2OXYCKLLRSFJ-PO,product canonical fields not available in offline mode; rerun with --enrich-products to fetch products.title/sku/upc
109dbcccacca,746a5d7f-31e3-41f1-a870-c23126008f2a,1,Bob's Red Mill Pure Baking Soda -- 16 oz (Pack of 2),amazon_manage_fba_inventory,B014GMV7RC,X003B9M349,KEH-00316946-VEN1,product canonical fields not available in offline mode; rerun with --enrich-products to fetch products.title/sku/upc
109dbcccacca,c5d7c534-813d-468c-9385-e5fc83b88077,1,Bob's Red Mill Pure Baking Soda -- 16 oz (Pack of 2),amazon_manage_fba_inventory,B014GMV7RC,X003B9M349,KEH-00316946-VEN1,product canonical fields not available in offline mode; rerun with --enrich-products to fetch products.title/sku/upc
1c770b459f64,d22691f6-be31-48da-94c6-edc4bb466991,1,,amazon_amazon_fulfilled_inventory,B00N0A9DHS,X002ZH4IV9,COS-COUP-RAIN,product canonical fields not available in offline mode; rerun with --enrich-products to fetch products.title/sku/upc
1c770b459f64,d2299d1a-8ab8-4cee-8dcb-dee57b331f45,1,,amazon_amazon_fulfilled_inventory,B00N0A9DHS,X002ZH4IV9,COS-COUP-RAIN,product canonical fields not available in offline mode; rerun with --enrich-products to fetch products.title/sku/upc
1c932a8a4d12,3a467bc7-6f7e-4c9b-af70-1dae8a80e628,1,Gillette Sensor2 Plus Disposable Razor (52 Pack),amazon_fba_inventory,B07C3CRB4S,B07C3CRB4S,FBA1902R8DT1.MISSING1,product canonical fields not available in offline mode; rerun with --enrich-products to fetch products.title/sku/upc
1c932a8a4d12,f09d5b7f-a5ac-4e86-9f01-047ddfdab488,1,Gillette Sensor2 Plus Disposable Razor (52 Pack),amazon_fba_inventory,B07C3CRB4S,B07C3CRB4S,FBA1902R8DT1.MISSING1,product canonical fields not available in offline mode; rerun with --enrich-products to fetch products.title/sku/upc
1e1d184f9333,c3dc9fa6-f258-45c8-a27c-5d033297595b,1,,amazon_amazon_fulfilled_inventory,B01KU38KS0,X003G77CID,PRI-D-04061-VEN,product canonical fields not available in offline mode; rerun with --enrich-products to fetch products.title/sku/upc
1e1d184f9333,e1ef65c6-8963-40c4-9a7d-7187ca6db0e4,1,,amazon_amazon_fulfilled_inventory,B01KU38KS0,X003G77CID,PRI-D-04061-VEN,product canonical fields not available in offline mode; rerun with --enrich-products to fetch products.title/sku/upc
230bec39fb97,5fd45766-9b07-4c22-a7c8-866a77e7d7af,1,Weiman Quartz Countertop Cleaner and Polish (2 Pack w/Micro Towel) Clean and Shine Your Quartz Countertops Islands and Stone Surfaces with Ultra Violet Protection,amazon_manage_fba_inventory,B07PXDFSNL,X003VTDQ1N,B07PXDFSNL-VEN,product canonical fields not available in offline mode; rerun with --enrich-products to fetch products.title/sku/upc
230bec39fb97,bcda7780-eb5d-444a-8f17-f45623124e02,1,Weiman Quartz Countertop Cleaner and Polish (2 Pack w/Micro Towel) Clean and Shine Your Quartz Countertops Islands and Stone Surfaces with Ultra Violet Protection,amazon_manage_fba_inventory,B07PXDFSNL,X003VTDQ1N,B07PXDFSNL-VEN,product canonical fields not available in offline mode; rerun with --enrich-products to fetch products.title/sku/upc
24cbbaccee36,77188d37-8c06-4051-b454-99a6d212de5d,1,,amazon_amazon_fulfilled_inventory,B00G01O8D8,X0025CGAD3,74-2CN0-IR1O,product canonical fields not available in offline mode; rerun with --enrich-products to fetch products.title/sku/upc
24cbbaccee36,eeb99e2c-95e9-4fe6-8ae5-7fe703aa0c31,1,,amazon_amazon_fulfilled_inventory,B00G01O8D8,X0025CGAD3,74-2CN0-IR1O,product canonical fields not available in offline mode; rerun with --enrich-products to fetch products.title/sku/upc
27247869bce2,3c2693fa-5ed6-4fe9-a652-1d777affaf8d,1,Bob's Red Mill Whole Wheat Flour - 5 lb,amazon_manage_fba_inventory,B00MFC53LW,X003XCI0RX,B00MFC53LW-P102027,product canonical fields not available in offline mode; rerun with --enrich-products to fetch products.title/sku/upc
27247869bce2,478bffba-11e9-49bc-992f-5cda58fff78d,1,Bob's Red Mill Whole Wheat Flour - 5 lb,amazon_manage_fba_inventory,B00MFC53LW,X003XCI0RX,B00MFC53LW-P102027,product canonical fields not available in offline mode; rerun with --enrich-products to fetch products.title/sku/upc
2858f363aed5,3a8641c8-c047-4a48-b61d-bcf0c406de6e,1,,amazon_amazon_fulfilled_inventory,B00DSG3W5S,X0029L4DS9,78-T9DB-TW7J,product canonical fields not available in offline mode; rerun with --enrich-products to fetch products.title/sku/upc
2858f363aed5,974ea735-1e6d-41a1-ac6b-c2176aa63af0,1,,amazon_amazon_fulfilled_inventory,B00DSG3W5S,X0029L4DS9,78-T9DB-TW7J,product canonical fields not available in offline mode; rerun with --enrich-products to fetch products.title/sku/upc
306456f3d8ff,522a1c40-496f-436b-969c-22be77f645cc,1,,amazon_amazon_fulfilled_inventory,B000T8XZOQ,X00379GJFH,06-MFS083F-VEN,product canonical fields not available in offline mode; rerun with --enrich-products to fetch products.title/sku/upc
306456f3d8ff,6314d2a9-4ad9-48df-9f70-73e5146d2c3d,1,,amazon_amazon_fulfilled_inventory,B000T8XZOQ,X00379GJFH,06-MFS083F-VEN,product canonical fields not available in offline mode; rerun with --enrich-products to fetch products.title/sku/upc
308e7cdb1ba9,2c7bdf69-ff01-40ca-9f12-487083e30e26,1,,amazon_amazon_fulfilled_inventory,B00U7VVEK2,X0031BFMIL,06-5035-VEN,product canonical fields not available in offline mode; rerun with --enrich-products to fetch products.title/sku/upc
308e7cdb1ba9,9fa863e6-ae00-4a1b-9b8c-5744f0af4484,1,,amazon_amazon_fulfilled_inventory,B00U7VVEK2,X0031BFMIL,06-5035-VEN,product canonical fields not available in offline mode; rerun with --enrich-products to fetch products.title/sku/upc
313eea5dc853,65257e75-8ca2-49ea-b16f-bcd9aaca6950,1,"TABASCO� Brand Pepper Sauce Single Serve Packet (0.11 oz Packets, Pack of 200)",amazon_manage_fba_inventory,B0D7D4L81Q,X002ZDUQMD,B0025UBVXI-VEN,product canonical fields not available in offline mode; rerun with --enrich-products to fetch products.title/sku/upc
313eea5dc853,c1256046-b047-478d-a791-5d7752406cd7,1,"TABASCO� Brand Pepper Sauce Single Serve Packet (0.11 oz Packets, Pack of 200)",amazon_manage_fba_inventory,B0D7D4L81Q,X002ZDUQMD,B0025UBVXI-VEN,product canonical fields not available in offline mode; rerun with --enrich-products to fetch products.title/sku/upc
3224ddca1cea,818a36c8-eccd-45b0-87a2-1ec1614aa4db,1,"4 Pcs Coffee Syrup Pump Dispenser - Works as Skinny and Torani Syrup Pump - Fits Various 25.4 oz Bottles, Precise Dispensing 0.3oz & Lockable Design, Easy to Use & Clean, Ideal for Liquid & Pastes",amazon_manage_fba_inventory,B07D6TZDTX,X002ETD3YB,G.PUMP PK 4,product canonical fields not available in offline mode; rerun with --enrich-products to fetch products.title/sku/upc
3224ddca1cea,fbad5d84-6f09-48ed-b0ee-37144327a85f,1,"4 Pcs Coffee Syrup Pump Dispenser - Works as Skinny and Torani Syrup Pump - Fits Various 25.4 oz Bottles, Precise Dispensing 0.3oz & Lockable Design, Easy to Use & Clean, Ideal for Liquid & Pastes",amazon_manage_fba_inventory,B07D6TZDTX,X002ETD3YB,G.PUMP PK 4,product canonical fields not available in offline mode; rerun with --enrich-products to fetch products.title/sku/upc
32c8c64a9fcd,c949e553-b7c6-4553-83a9-3ae6b6444af2,1,,amazon_amazon_fulfilled_inventory,B092RH889F,X003S8U2OV,B092RH889F-VEN,product canonical fields not available in offline mode; rerun with --enrich-products to fetch products.title/sku/upc
32c8c64a9fcd,d8896cdb-0fdd-4c24-9887-6afc119b0c9b,1,,amazon_amazon_fulfilled_inventory,B092RH889F,X003S8U2OV,B092RH889F-VEN,product canonical fields not available in offline mode; rerun with --enrich-products to fetch products.title/sku/upc
3f2e8813d6a6,3f77d611-83dd-4f9c-9a8c-568c8271ca4e,1,,amazon_amazon_fulfilled_inventory,B07KCGS63F,X003RFX9PT,AAA-COSTCO-0512-B07KCGS63F,product canonical fields not available in offline mode; rerun with --enrich-products to fetch products.title/sku/upc
3f2e8813d6a6,7aea3eed-1359-466a-8af0-dacc5ec9f38f,1,,amazon_amazon_fulfilled_inventory,B07KCGS63F,X003RFX9PT,AAA-COSTCO-0512-B07KCGS63F,product canonical fields not available in offline mode; rerun with --enrich-products to fetch products.title/sku/upc
4359b498241b,14512001-7ebe-4d22-8603-44a4ef2cc1b6,1,,amazon_amazon_fulfilled_inventory,B0796N4SX1,X003AN55NH,12302022-RETURN-B0796N4SX1,product canonical fields not available in offline mode; rerun with --enrich-products to fetch products.title/sku/upc
4359b498241b,d255af20-669a-4574-8adf-108b26f4aa0e,1,,amazon_amazon_fulfilled_inventory,B0796N4SX1,X003AN55NH,12302022-RETURN-B0796N4SX1,product canonical fields not available in offline mode; rerun with --enrich-products to fetch products.title/sku/upc
44a1210f32c7,6bd6e35a-447c-45c0-9577-42c1123c6de2,1,,amazon_amazon_fulfilled_inventory,B07DWFRH3W,X0031GYJG7,06-P5940-VEN,product canonical fields not available in offline mode; rerun with --enrich-products to fetch products.title/sku/upc
44a1210f32c7,912443be-f07f-41bd-90fd-553ee4cfb8a1,1,,amazon_amazon_fulfilled_inventory,B07DWFRH3W,X0031GYJG7,06-P5940-VEN,product canonical fields not available in offline mode; rerun with --enrich-products to fetch products.title/sku/upc
4ae25aa79a12,892472fb-71d2-403f-8dd6-8b70db4e0cde,1,"Bob's Red Mill, Organic Gluten Free Coconut Flour, 16 Ounce",amazon_fba_inventory,B000YF99GM,X003B9M2TP,KEH-00310809-VEN,product canonical fields not available in offline mode; rerun with --enrich-products to fetch products.title/sku/upc
4ae25aa79a12,ce9a50b0-5355-4455-b744-e247e9174f5e,1,"Bob's Red Mill, Organic Gluten Free Coconut Flour, 16 Ounce",amazon_fba_inventory,B000YF99GM,X003B9M2TP,KEH-00310809-VEN,product canonical fields not available in offline mode; rerun with --enrich-products to fetch products.title/sku/upc
4c32308819fa,553cbba0-b689-4663-929b-32b21fcfaaee,1,"Torani Watermelon Syrup, 750 ml, Kosher Certified",amazon_fba_inventory,B004G8TWZQ,X003S0SIJF,2024MAR29-P607071-B004G8TWZQ,product canonical fields not available in offline mode; rerun with --enrich-products to fetch products.title/sku/upc
4c32308819fa,e1a4fc48-efb8-4d2c-9f47-e823d88bfa02,1,"Torani Watermelon Syrup, 750 ml, Kosher Certified",amazon_fba_inventory,B004G8TWZQ,X003S0SIJF,2024MAR29-P607071-B004G8TWZQ,product canonical fields not available in offline mode; rerun with --enrich-products to fetch products.title/sku/upc
4dd05f224dfc,1e948dae-4450-4818-a833-780aacad237c,1,Gustaf's Gumbilees TWO PACK - Gourmet English Style Wine Gums - Gummi Fruit Candies 10.4 oz Total by Gustaf's,amazon_fba_inventory,B01B02OB1A,X003UM8IM3,B013XD8L3I-VEN,product canonical fields not available in offline mode; rerun with --enrich-products to fetch products.title/sku/upc
4dd05f224dfc,4ce52220-5d0f-41db-ba52-59cec3e915e0,1,Gustaf's Gumbilees TWO PACK - Gourmet English Style Wine Gums - Gummi Fruit Candies 10.4 oz Total by Gustaf's,amazon_fba_inventory,B01B02OB1A,X003UM8IM3,B013XD8L3I-VEN,product canonical fields not available in offline mode; rerun with --enrich-products to fetch products.title/sku/upc
4fd2a10a0517,790270aa-dd49-48e0-8fab-463927fdff74,1,,amazon_amazon_fulfilled_inventory,B01LTHL4RA,X003WI96I5,2024NOV30-B01LTHL4RA,product canonical fields not available in offline mode; rerun with --enrich-products to fetch products.title/sku/upc
4fd2a10a0517,d0103cbb-36fc-4e63-86e3-1ca4bae21465,1,,amazon_amazon_fulfilled_inventory,B01LTHL4RA,X003WI96I5,2024NOV30-B01LTHL4RA,product canonical fields not available in offline mode; rerun with --enrich-products to fetch products.title/sku/upc
551afce907e4,17df198c-5290-4627-8539-1cc56ec41e45,1,,amazon_amazon_fulfilled_inventory,B000YF9944,X003B9QYCL,KEH-00322466-VEN,product canonical fields not available in offline mode; rerun with --enrich-products to fetch products.title/sku/upc
551afce907e4,8108dbd7-4801-4724-9048-a4a51d8af78c,1,,amazon_amazon_fulfilled_inventory,B000YF9944,X003B9QYCL,KEH-00322466-VEN,product canonical fields not available in offline mode; rerun with --enrich-products to fetch products.title/sku/upc
5aed0fe5d0fc,330455db-2134-4689-a59c-f5b224141b27,1,"Diamond Crystal Kosher Salt – Full Flavor, No Additives - Pure and Natural Since 1886 (Restaurant Pack) - 3 Pound Box",amazon_fba_inventory,B0011BPMUK,X002NKGDAR,3U-GKML-Q6T5,product canonical fields not available in offline mode; rerun with --enrich-products to fetch products.title/sku/upc
5aed0fe5d0fc,996bd4a0-a7cc-446e-819e-097dbf7a9b3b,1,"Diamond Crystal Kosher Salt – Full Flavor, No Additives - Pure and Natural Since 1886 (Restaurant Pack) - 3 Pound Box",amazon_fba_inventory,B0011BPMUK,X002NKGDAR,3U-GKML-Q6T5,product canonical fields not available in offline mode; rerun with --enrich-products to fetch products.title/sku/upc
5cffd62d9fb9,7063e9a9-0634-4ba6-8077-095d7bde3698,1,Bob's Red Mill Corn Grits Polenta 24 OZ (Pack of 2),amazon_manage_fba_inventory,B092DY9CHK,X003B9M2U9,KEH-00348470-VEN2,product canonical fields not available in offline mode; rerun with --enrich-products to fetch products.title/sku/upc
5cffd62d9fb9,854e1d57-b786-4e92-ba79-d69fc7430e2c,1,Bob's Red Mill Corn Grits Polenta 24 OZ (Pack of 2),amazon_manage_fba_inventory,B092DY9CHK,X003B9M2U9,KEH-00348470-VEN2,product canonical fields not available in offline mode; rerun with --enrich-products to fetch products.title/sku/upc
5da969f56243,25e8ea14-9982-429a-94b7-eb31be0ad3f7,1,"Torani Sugar Free Belgian Cookie Speculoos Syrup with Little Squirt Syrup Pump, 750ml 25.4 Ounces",amazon_manage_fba_inventory,B0BN714VVD,X003JK6L1L,LIT-TOR-VEN-00001,product canonical fields not available in offline mode; rerun with --enrich-products to fetch products.title/sku/upc
5da969f56243,c9cf2451-8e39-4b5a-9e80-c02728d2c4fc,1,"Torani Sugar Free Belgian Cookie Speculoos Syrup with Little Squirt Syrup Pump, 750ml 25.4 Ounces",amazon_manage_fba_inventory,B0BN714VVD,X003JK6L1L,LIT-TOR-VEN-00001,product canonical fields not available in offline mode; rerun with --enrich-products to fetch products.title/sku/upc
61a7d9fafe6b,65cc0f15-b7ce-4b3a-bf15-34ce191964ec,1,"George's Aloe Vera, 100% Aloe Vera Liquid, 32 fl oz (.94 l)",amazon_manage_fba_inventory,B015UCKN72,X003DQUJM3,KEH-00259226-VEN,product canonical fields not available in offline mode; rerun with --enrich-products to fetch products.title/sku/upc
61a7d9fafe6b,996fa029-8f90-40e3-bec8-288565f36c7a,1,"George's Aloe Vera, 100% Aloe Vera Liquid, 32 fl oz (.94 l)",amazon_manage_fba_inventory,B015UCKN72,X003DQUJM3,KEH-00259226-VEN,product canonical fields not available in offline mode; rerun with --enrich-products to fetch products.title/sku/upc
67fe30f27ea6,77fd9ae9-b9e5-4f07-a98e-201ec7598a17,1,,amazon_amazon_fulfilled_inventory,B002SHR0LA,X003IV7ARZ,8S-ZGOK-B6ZJ,product canonical fields not available in offline mode; rerun with --enrich-products to fetch products.title/sku/upc
67fe30f27ea6,f3f16028-9b89-4ede-89ac-40e60b782f1a,1,,amazon_amazon_fulfilled_inventory,B002SHR0LA,X003IV7ARZ,8S-ZGOK-B6ZJ,product canonical fields not available in offline mode; rerun with --enrich-products to fetch products.title/sku/upc
68a13fd134db,5bdfd324-8b8e-4ca3-9ed2-90be7977452a,1,"Bob's Red Mill Pan-Baked Granola Maple Sea Salt, 11 Ounce (Pack of 2)",amazon_fba_inventory,B08GKYP38B,X003XCFER7,B08GKYP38B-P101216_2PACK,product canonical fields not available in offline mode; rerun with --enrich-products to fetch products.title/sku/upc
68a13fd134db,dc5a0c49-29e5-464f-a2ae-69836718777d,1,"Bob's Red Mill Pan-Baked Granola Maple Sea Salt, 11 Ounce (Pack of 2)",amazon_fba_inventory,B08GKYP38B,X003XCFER7,B08GKYP38B-P101216_2PACK,product canonical fields not available in offline mode; rerun with --enrich-products to fetch products.title/sku/upc
6ae64b56d588,3db5944e-ed2b-439b-8974-09e1dc0f40ce,1,,amazon_amazon_fulfilled_inventory,B082WHYJMG,X00376L0I1,B082WHYJMG-6PK-SIROU,product canonical fields not available in offline mode; rerun with --enrich-products to fetch products.title/sku/upc
6ae64b56d588,4e4b7419-2c6b-4bef-8fe4-6ea72171938c,1,,amazon_amazon_fulfilled_inventory,B082WHYJMG,X00376L0I1,B082WHYJMG-6PK-SIROU,product canonical fields not available in offline mode; rerun with --enrich-products to fetch products.title/sku/upc
6f414ccbf633,18a8c36f-43ff-4359-ba58-5a816e8e414b,1,,amazon_amazon_fulfilled_inventory,B01MQK0QR2,X003AW2RCF,02012023-RETURN-B01MQK0QR2,product canonical fields not available in offline mode; rerun with --enrich-products to fetch products.title/sku/upc
6f414ccbf633,8df06bfa-414b-4c42-9d3c-30497b83a09f,1,,amazon_amazon_fulfilled_inventory,B01MQK0QR2,X003AW2RCF,02012023-RETURN-B01MQK0QR2,product canonical fields not available in offline mode; rerun with --enrich-products to fetch products.title/sku/upc
760a544aa9ff,15cbf6ea-6ab6-46bb-a93d-bff340b66394,1,,amazon_amazon_fulfilled_inventory,B004O8KA8G,X003BA2C5N,KEH-00348617-VEN,product canonical fields not available in offline mode; rerun with --enrich-products to fetch products.title/sku/upc
760a544aa9ff,bdc5059d-381c-4815-a0bd-d55b098d4a19,1,,amazon_amazon_fulfilled_inventory,B004O8KA8G,X003BA2C5N,KEH-00348617-VEN,product canonical fields not available in offline mode; rerun with --enrich-products to fetch products.title/sku/upc
7bc1986d50dd,afd13d5f-d283-4f5f-88d3-ff4264016ae6,1,,amazon_amazon_fulfilled_inventory,B018WQZ5FI,B018WQZ5FI,ZE-Y8VH-PW4O,product canonical fields not available in offline mode; rerun with --enrich-products to fetch products.title/sku/upc
7bc1986d50dd,cc0cf1f5-27fc-4029-b748-028f3b761c0b,1,,amazon_amazon_fulfilled_inventory,B018WQZ5FI,B018WQZ5FI,ZE-Y8VH-PW4O,product canonical fields not available in offline mode; rerun with --enrich-products to fetch products.title/sku/upc
7d57df7a3be5,80d53e59-9e0a-4b30-9120-17a2ce3f166a,1,,amazon_amazon_fulfilled_inventory,B07DNJ22JY,X003VTCXK3,B07DNJ22JY-VEN,product canonical fields not available in offline mode; rerun with --enrich-products to fetch products.title/sku/upc
7d57df7a3be5,9b450cf3-cc7d-4dab-8896-b400d86f76a0,1,,amazon_amazon_fulfilled_inventory,B07DNJ22JY,X003VTCXK3,B07DNJ22JY-VEN,product canonical fields not available in offline mode; rerun with --enrich-products to fetch products.title/sku/upc
814e78d5e2e9,7d488f08-e76d-4d22-9319-465713267123,1,,amazon_amazon_fulfilled_inventory,B014GBH2CM,X003V7ZIEN,B014GBH2CM-VEN3,product canonical fields not available in offline mode; rerun with --enrich-products to fetch products.title/sku/upc
